Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,NA,DLC,ABA,PF,69,1562,10.4,0.442,0.003,0.456,NA,NA,13.6,4.9,15.4,20.3,NA,-0.2,0.7,0.6,0.017
Career,NA,,ABA,,69,1562,10.4,0.442,0.003,0.456,NA,NA,13.6,4.9,15.4,20.3,NA,-0.2,0.7,0.6,0.017
