Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,NA,DLC,ABA,PF,6,NA,8.3,1.2,4.2,0.28,0.2,0.2,1,1,4,0.25,0.3,1,2.2,0.462,NA,NA,4.3,0.3,1.2,2,3.5
Career,NA,,ABA,,6,NA,8.3,1.2,4.2,0.28,0.2,0.2,1,1,4,0.25,0.3,1,2.2,0.462,NA,NA,4.3,0.3,1.2,2,3.5
