Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Gary Payton,,0.2,0.1,-0.2
Dave Jamerson,59.3,0.2,0.1,-0.1
Demetrius Jackson,59.0,0.2,0.1,-0.1
Jimmy Oliver,41.3,0.2,0.2,-0.1
Rusty LaRue,38.2,0.3,0.1,-0.1
Charles Bradley,37.9,0.2,0.2,-0.1
Kevin Pritchard,36.0,0.2,0.2,-0.2
Randy Livingston,32.7,0.3,0.1,0
Brad Holland,20.0,0.3,0.1,-0.1
Paul Long,19.8,0.3,0.2,-0.2
A.J. Guyton,17.9,0.3,0.1,-0.1
