Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Jackie Robinson,,0.2,0.1,0
Alando Tucker,75.0,0.2,0.1,0
Jacky Dorsey,68.2,0.2,0.2,-0.1
Easy Parham,67.2,0.3,0.1,0
Victor Claver,64.9,0.2,0.1,-0.1
Doug Edwards,53.0,0.2,0.1,0
David Thirdkill,46.2,0.3,0,0
Chris McCullough,45.8,0.3,0.2,0.1
Jordan Mickey,44.5,0.3,0.1,0.1
Adrian Caldwell,42.9,0.4,0.1,0
Luke Jackson,38.7,0.1,0.1,0
