,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2014-15,20,DEN,NBA,SG,55,719,.304,16.3,.525,.230,.078,.088,.129,.475,.395,.480,.294,.368,.321,.204,.511,.055,10,.905,.330,.147,0,0
2015-16,21,DEN,NBA,SG,76,2439,.469,13.1,.612,.358,.080,.075,.099,.388,.543,.613,.410,.456,.461,.354,.622,.058,41,.943,.343,.343,1,0
2016-17,22,DEN,NBA,SG,57,1782,.502,13.2,.600,.383,.096,.042,.077,.400,.558,.656,.361,.444,.388,.420,.662,.066,38,.972,.239,.557,3,0
2017-18,23,DEN,NBA,SG,67,2304,.485,14.8,.566,.250,.119,.097,.100,.434,.553,.718,.417,.466,.385,.396,.577,.052,46,.891,.208,.415,1,0
2018-19,24,DEN,NBA,SG,57,1639,.424,13.6,.620,.295,.155,.088,.082,.380,.476,.617,.323,.446,.288,.339,.606,.052,27,.890,.256,.371,1,0
2019-20,25,DEN,NBA,SG,56,1780,.420,13.9,.595,.291,.148,.081,.075,.405,.479,.649,.234,.286,.513,.333,.757,.050,25,.900,.295,.484,1,0
Career,,,NBA,,368,10663,.454,13.9,.592,.308,.115,.078,.091,.408,.519,.643,.348,.426,.397,.360,.629,.055,187,.919,.268,.400,7,0
