,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2000-01,27,DAL,NBA,48:00,13,24,4,9,10,21,9,11,4,11,12,10,4,1,5,3,33,23.0
2001-02,28,DAL,NBA,51:39,13,24,4,9,12,20,10,11,4,9,10,5,3,2,4,5,37,31.0
2002-03,29,DAL,NBA,55:49,10,22,5,12,8,13,12,12,3,9,10,6,5,3,4,4,31,32.9
2003-04,30,DAL,NBA,45:38,7,15,2,8,6,13,5,7,2,3,4,3,2,2,3,3,18,12.3
2004-05,31,DAL,NBA,43:53,12,18,5,9,7,12,4,4,3,6,7,5,3,0,3,4,31,26.9
2005-06,32,SAS,NBA,46:45,6,11,4,7,5,8,3,3,1,7,7,3,2,1,2,4,17,17.1
2006-07,33,SAS,NBA,37:13,9,14,8,10,4,7,8,8,3,5,7,3,4,2,3,3,26,20.3
2007-08,34,SAS,NBA,48:12,5,11,3,8,4,7,3,3,1,4,4,3,1,1,1,4,13,12.4
2008-09,35,SAS,NBA,36:03,7,10,5,5,4,7,2,2,2,4,5,3,1,1,1,3,19,13.8
2009-10,36,TOT,NBA,14:26,2,5,1,3,1,2,2,2,1,2,2,2,2,0,0,1,7,6.5
2009-10,36,BOS,NBA,14:26,2,5,1,3,1,2,2,2,1,2,2,2,2,0,0,1,7,6.5
Career,,,,55:49,13,24,8,12,12,21,12,12,4,11,12,10,5,3,5,5,37,32.9
5 Seasons,,DAL,NBA,55:49,13,24,5,12,12,21,12,12,4,11,12,10,5,3,5,5,37,32.9
4 Seasons,,SAS,NBA,48:12,9,14,8,10,5,8,8,8,3,7,7,3,4,2,3,4,26,20.3
1 Season,,BOS,NBA,14:26,2,5,1,3,1,2,2,2,1,2,2,2,2,0,0,1,7,6.5
