Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1960-61,22,BOS,NBA,SF,68,NA,1084,4.9,11.7,0.42,2.2,3.3,0.67,12.8,1.5,4.4,12.1
1961-62,23,BOS,NBA,SF,80,NA,2325,5.4,12.4,0.435,3.1,4.1,0.749,11.8,1.1,4.3,13.9
1962-63,24,BOS,NBA,SF,80,NA,2148,5.7,12.5,0.456,3.1,4.2,0.738,9.7,1.6,4.4,14.5
1963-64,25,BOS,NBA,PF,80,NA,2370,5.3,12.7,0.417,3.2,4.3,0.761,10.1,1.5,4.2,13.8
1964-65,26,BOS,NBA,PF,80,NA,2459,5.5,12.8,0.429,2.8,3.8,0.745,9.7,1.3,4.7,13.8
1965-66,27,BOS,NBA,PF,72,NA,1896,6.6,15.5,0.428,4,5.2,0.764,9.6,1.7,6,17.3
1966-67,28,BOS,NBA,SF,81,NA,1926,6,14.1,0.428,3.3,4.1,0.817,8.2,1.7,5.7,15.4
1967-68,29,BOS,NBA,SF,78,NA,1981,5.4,12.6,0.428,3.6,4.6,0.784,8.3,1.8,5.5,14.4
1968-69,30,BOS,NBA,SF,82,NA,2184,6,14,0.43,3.1,4.2,0.733,9.5,1.8,4.8,15.1
1969-70,31,BOS,NBA,SF,57,NA,1616,5.5,12.4,0.443,3.6,4.1,0.88,7,2,4.4,14.5
1970-71,32,BOS,NBA,SF,17,NA,121,4.8,13.1,0.364,2.1,2.4,0.875,5.1,3.3,7.4,11.6
1971-72,33,BOS,NBA,SF,82,NA,1631,4.7,11.6,0.41,2.5,3,0.816,7.8,2.2,5.7,11.9
1972-73,34,BOS,NBA,SF,59,NA,423,4,12.7,0.315,2,3,0.657,7.5,2.3,7,10
Career,NA,,NBA,,916,NA,22164,5.5,13,0.428,3.1,4.1,0.767,9.4,1.7,4.9,14.2
