Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1960-61,22,BOS,NBA,SF,10,216,14.2,0.52,0.32,NA,NA,NA,4.2,NA,0.4,0.5,0.9,0.192
1961-62,23,BOS,NBA,SF,14,439,9.7,0.483,0.277,NA,NA,NA,4,NA,0.4,0.7,1.1,0.123
1962-63,24,BOS,NBA,SF,13,387,9.5,0.483,0.261,NA,NA,NA,6.1,NA,0.2,0.6,0.8,0.099
1963-64,25,BOS,NBA,PF,10,302,7.9,0.418,0.362,NA,NA,NA,2.8,NA,-0.2,0.6,0.5,0.076
1964-65,26,BOS,NBA,PF,12,365,12.4,0.465,0.283,NA,NA,NA,6.7,NA,0.1,0.9,1,0.132
1965-66,27,BOS,NBA,PF,17,500,13.6,0.518,0.239,NA,NA,NA,7.8,NA,0.7,0.7,1.4,0.137
1966-67,28,BOS,NBA,SF,9,144,5.1,0.348,0.082,NA,NA,NA,4.3,NA,-0.3,0.1,-0.2,-0.055
1967-68,29,BOS,NBA,SF,14,289,11.6,0.536,0.212,NA,NA,NA,5.6,NA,0.5,0.3,0.7,0.121
1968-69,30,BOS,NBA,SF,15,197,12.8,0.502,0.425,NA,NA,NA,5,NA,0.3,0.2,0.5,0.112
1971-72,33,BOS,NBA,SF,11,186,3.5,0.378,0.396,NA,NA,6.8,6.5,NA,-0.3,0.1,-0.2,-0.056
1972-73,34,BOS,NBA,SF,5,24,9.9,0.506,0.222,NA,NA,10.5,5.9,NA,0,0,0,0.095
Career,NA,,NBA,,130,3049,10.6,0.477,0.278,NA,NA,7.2,5.5,NA,1.8,4.7,6.5,0.103
