Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1960-61,22,BOS,NBA,SF,10,NA,216,6.2,12.5,0.493,2.5,4,0.625,14,1.2,7,14.8
1961-62,23,BOS,NBA,SF,14,NA,439,4.6,10.7,0.431,2.4,3,0.806,9.4,1.1,5.3,11.6
1962-63,24,BOS,NBA,SF,13,NA,387,4.8,11.1,0.437,2.2,2.9,0.774,8.9,1.8,5.7,11.9
1963-64,25,BOS,NBA,PF,10,NA,302,4.1,11.2,0.362,2.7,4.1,0.676,8.1,0.7,5.4,10.8
1964-65,26,BOS,NBA,PF,12,NA,365,6.3,15,0.421,3.1,4.2,0.721,10.1,1.9,5.7,15.7
1965-66,27,BOS,NBA,PF,17,NA,500,7,14.5,0.483,2.6,3.5,0.75,7.9,1.9,5,16.6
1966-67,28,BOS,NBA,SF,9,NA,144,5.2,15.2,0.344,0.5,1.2,0.4,10.7,1.2,7.7,11
1967-68,29,BOS,NBA,SF,14,NA,289,6.2,12.3,0.505,2,2.6,0.762,7.8,1.5,6.6,14.4
1968-69,30,BOS,NBA,SF,15,NA,197,5.8,13.3,0.438,4.2,5.7,0.742,8.8,1.3,7.3,15.9
1971-72,33,BOS,NBA,SF,11,NA,186,3.3,10.3,0.321,2.5,4.1,0.619,5,1.9,7,9.1
1972-73,34,BOS,NBA,SF,5,NA,24,7.5,13.5,0.556,0,3,0,7.5,1.5,10.5,15
Career,NA,,NBA,,130,NA,3049,5.5,12.6,0.436,2.5,3.5,0.716,9,1.5,6,13.5
