Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,26,DNR,ABA,SF,5,198,23.7,0.563,0.011,0.295,NA,NA,11.9,6.4,7.4,21.5,NA,0.6,0.1,0.7,0.174
1968-69,27,MMF,ABA,SF,12,456,15.5,0.503,0.022,0.212,NA,NA,9.9,6.7,8.8,17.4,NA,0.4,0.3,0.7,0.078
1969-70,28,KEN,ABA,SF,7,35,-6.7,0.303,0.091,0.455,NA,NA,14.7,3.7,31.3,20.9,NA,-0.1,0,-0.1,-0.136
Career,NA,,ABA,,24,689,16.7,0.514,0.022,0.248,NA,NA,10.7,6.4,9.7,18.8,NA,0.9,0.4,1.4,0.095
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MMF,ABA,,12,456,15.5,0.503,0.022,0.212,NA,NA,9.9,6.7,8.8,17.4,NA,0.4,0.3,0.7,0.078
1 season,NA,KEN,ABA,,7,35,-6.7,0.303,0.091,0.455,NA,NA,14.7,3.7,31.3,20.9,NA,-0.1,0,-0.1,-0.136
1 season,NA,DNR,ABA,,5,198,23.7,0.563,0.011,0.295,NA,NA,11.9,6.4,7.4,21.5,NA,0.6,0.1,0.7,0.174
