,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,26,DNR,ABA,,11,,0,,,,6,7,,,,,,,28
1968-69,27,MMF,ABA,,13,,1,,,,7,8,,,,,,,29
1969-70,28,TOT,ABA,,1,,0,,,,1,3,,,,,,,3
1969-70,28,KEN,ABA,,1,,0,,,,1,3,,,,,,,3
Career,,,,,13,,1,,,,7,8,,,,,,,29
1 Season,,MMF,ABA,,13,,1,,,,7,8,,,,,,,29
1 Season,,KEN,ABA,,1,,0,,,,1,3,,,,,,,3
1 Season,,DNR,ABA,,11,,0,,,,6,7,,,,,,,28
