Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989-90,23,NJN,NBA,PF,21,0,108,4.7,13.3,0.35,0,0,NA,4.7,13.3,0.35,3,5,0.6,3.7,7.7,11.3,2.3,0.7,0.7,3.7,6.7,12.3
1990-91,24,DEN,NBA,PF,3,0,21,3.4,6.9,0.5,0,0,NA,3.4,6.9,0.5,10.3,13.7,0.75,5.1,3.4,8.6,0,1.7,0,0,10.3,17.1
1991-92,25,NYK,NBA,PF,82,0,2198,3.3,6.5,0.509,0,0,NA,3.3,6.5,0.509,2.7,4.3,0.642,3.5,5.8,9.4,1.7,0.8,0.3,1.7,3.8,9.4
1992-93,26,NYK,NBA,PF,81,0,2482,4.6,9.1,0.502,0,0,NA,4.6,9.1,0.502,2.9,4.2,0.682,3.4,5.9,9.3,2.5,0.6,0.3,2,3.5,12.1
1993-94,27,NYK,NBA,PF,73,12,1903,3.9,8.2,0.476,0,0,0,3.9,8.2,0.477,2.2,3,0.72,3,5.1,8.1,2.9,0.6,0.2,2,3.6,10
1994-95,28,NYK,NBA,PF,77,11,2496,4.1,7.3,0.566,0,0,0,4.1,7.3,0.567,2.8,4.3,0.641,2.6,6.8,9.4,3.5,1,0.3,1.8,3.6,11
1995-96,29,NYK,NBA,SF,82,82,3457,4.7,8.3,0.563,0,0,NA,4.7,8.3,0.563,3.1,4.3,0.72,2.3,5.7,8,3.8,0.7,0.4,2.2,2.6,12.5
1996-97,30,CHH,NBA,PF,73,73,3143,5,9.4,0.525,0,0,0.333,4.9,9.4,0.526,3.7,4.9,0.745,2.1,7.4,9.5,4.7,0.9,0.4,1.9,2.3,13.6
1997-98,31,CHH,NBA,PF,81,80,3148,4.4,8.7,0.509,0,0,0,4.4,8.7,0.512,3,4.6,0.649,2,7.4,9.4,3.9,0.8,0.2,1.7,2.1,11.9
1999-00,33,CHH,NBA,SF,82,81,3133,3.6,7.6,0.48,0,0,0,3.6,7.6,0.48,3.6,4.8,0.746,1.7,6.4,8,4.2,0.9,0.3,1.8,2.5,10.9
2000-01,34,MIA,NBA,PF,80,80,3254,5.1,10.6,0.482,0,0,NA,5.1,10.6,0.482,4.1,5.2,0.781,1.9,6.6,8.5,2.7,0.9,0.3,2,2.6,14.3
2001-02,35,MIL,NBA,PF,82,82,3143,3.6,7.2,0.505,0,0,1,3.6,7.2,0.504,1.8,2.5,0.697,1.4,6,7.4,4,0.7,0.3,1.5,2.1,9
2002-03,36,MIL,NBA,C,65,58,2119,3.2,6.7,0.486,0,0,0,3.2,6.7,0.487,1.4,2,0.718,1.5,5.5,7.1,3.6,0.5,0.2,1.3,2.5,7.9
Career,NA,,NBA,,882,559,30605,4.2,8.3,0.509,0,0,0.167,4.2,8.3,0.51,2.9,4.1,0.709,2.2,6.3,8.6,3.5,0.8,0.3,1.8,2.8,11.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,NYK,NBA,,395,105,12536,4.2,7.9,0.528,0,0,0,4.2,7.9,0.529,2.8,4.1,0.681,2.9,5.9,8.8,3,0.7,0.3,1.9,3.3,11.2
3 seasons,NA,CHH,NBA,,236,234,9424,4.4,8.6,0.506,0,0,0.125,4.3,8.6,0.508,3.4,4.8,0.715,1.9,7.1,9,4.3,0.8,0.3,1.8,2.3,12.1
2 seasons,NA,MIL,NBA,,147,140,5262,3.5,7,0.498,0,0,0.5,3.5,7,0.498,1.6,2.3,0.704,1.5,5.8,7.3,3.8,0.6,0.2,1.4,2.3,8.6
1 season,NA,MIA,NBA,,80,80,3254,5.1,10.6,0.482,0,0,NA,5.1,10.6,0.482,4.1,5.2,0.781,1.9,6.6,8.5,2.7,0.9,0.3,2,2.6,14.3
1 season,NA,NJN,NBA,,21,0,108,4.7,13.3,0.35,0,0,NA,4.7,13.3,0.35,3,5,0.6,3.7,7.7,11.3,2.3,0.7,0.7,3.7,6.7,12.3
1 season,NA,DEN,NBA,,3,0,21,3.4,6.9,0.5,0,0,NA,3.4,6.9,0.5,10.3,13.7,0.75,5.1,3.4,8.6,0,1.7,0,0,10.3,17.1
