,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1991-92,25,NYK,NBA,,5,8,0,0,5,8,5,8,5,7,11,4,1,2,2,5,13,12.7
1992-93,26,NYK,NBA,,11,13,0,0,11,13,7,8,7,6,11,5,3,2,5,6,25,26.0
1993-94,27,NYK,NBA,,7,13,0,0,7,13,6,8,6,11,14,6,5,2,9,5,17,13.5
1994-95,28,NYK,NBA,,6,8,0,1,6,8,8,12,3,6,8,4,2,2,5,5,15,16.2
1995-96,29,NYK,NBA,,10,15,0,0,10,15,4,7,4,8,12,7,2,1,4,4,23,23.0
1996-97,30,CHH,NBA,44:10,7,15,0,0,7,15,5,9,3,11,13,5,1,1,5,3,14,10.9
1997-98,31,CHH,NBA,46:55,13,18,0,1,13,18,5,10,4,12,14,5,2,0,4,4,29,27.7
1999-00,33,CHH,NBA,45:48,8,15,0,1,8,14,6,10,6,9,15,7,1,0,4,5,21,21.1
2000-01,34,MIA,NBA,35:40,3,6,0,1,3,6,2,2,1,3,4,2,1,0,3,3,8,4.1
2002-03,36,MIL,NBA,39:45,3,5,0,0,3,5,4,5,2,5,6,1,1,1,3,4,10,9.0
Career,,,,46:55,13,18,0,1,13,18,8,12,7,12,15,7,5,2,9,6,29,27.7
5 Seasons,,NYK,NBA,,11,15,0,1,11,15,8,12,7,11,14,7,5,2,9,6,25,26.0
3 Seasons,,CHH,NBA,46:55,13,18,0,1,13,18,6,10,6,12,15,7,2,1,5,5,29,27.7
1 Season,,MIL,NBA,39:45,3,5,0,0,3,5,4,5,2,5,6,1,1,1,3,4,10,9.0
1 Season,,MIA,NBA,35:40,3,6,0,1,3,6,2,2,1,3,4,2,1,0,3,3,8,4.1
