,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,28,MIL,NBA,SF,76,2813,,2%,78%,20%,1%,+3.6,-1.9,76,96,88,21,97,0,575,23,72
2001-02,29,MIL,NBA,SF,66,2346,,15%,73%,12%,,-2.1,-4.7,67,64,81,19,104,0,384,24,52
2002-03,30,ATL,NBA,SF,69,2591,,,91%,9%,,-4.2,-1.1,106,98,81,14,106,0,462,15,50
2003-04,31,PHI,NBA,SF,42,1336,,,76%,24%,,-5.1,-3.8,43,42,47,11,58,0,122,8,24
2004-05,32,SAS,NBA,SF,9,157,,3%,76%,22%,,-9.2,-18.9,4,3,12,0,9,0,20,0,7
Career,,,NBA,,262,9243,,4%,80%,15%,,-1.5,-2.9,296,303,309,65,374,0,1563,70,205
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIL,NBA,,142,5159,,8%,76%,16%,,+1.0,-3.2,143,160,169,40,201,0,959,47,124
1 season,,ATL,NBA,,69,2591,,,91%,9%,,-4.2,-1.1,106,98,81,14,106,0,462,15,50
1 season,,PHI,NBA,,42,1336,,,76%,24%,,-5.1,-3.8,43,42,47,11,58,0,122,8,24
1 season,,SAS,NBA,,9,157,,3%,76%,22%,,-9.2,-18.9,4,3,12,0,9,0,20,0,7
