Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1999-00,27,MIL,NBA,SF,1,0,17:00,5,10,0.5,0,0,NA,0,0,NA,2,6,0,0,0,0,0,10
2000-01,28,MIL,NBA,SF,1,0,18:00,4,7,0.571,0,0,NA,0,0,NA,1,4,1,1,1,0,0,8
Career,NA,,NBA,,2,0,35,9,17,0.529,0,0,NA,0,0,NA,3,10,1,1,1,0,0,18
