Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1969-70,23,CHI,NBA,PF,3,14,18.6,0.463,1,NA,NA,NA,33.1,NA,NA,NA,0,0,0,0.092,NA,NA,NA,NA,NA
1973-74,27,BUF,NBA,PF,2,10,2.5,0.258,0.667,9.5,0,4.7,24.6,0,0,NA,-0.1,0,-0.1,-0.274,NA,-8.4,-1.7,-10.1,0
Career,NA,,NBA,,5,24,11.9,0.366,0.833,9.5,0,4.7,29.6,0,0,NA,-0.1,0,0,-0.061,NA,-8.4,-1.7,-10.1,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CHI,NBA,,3,14,18.6,0.463,1,NA,NA,NA,33.1,NA,NA,NA,0,0,0,0.092,NA,NA,NA,NA,NA
1 season,NA,BUF,NBA,,2,10,2.5,0.258,0.667,9.5,0,4.7,24.6,0,0,NA,-0.1,0,-0.1,-0.274,NA,-8.4,-1.7,-10.1,0
