Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1968-69,22,SEA,NBA,C,82,NA,20.2,2.7,6,0.442,2.5,3.5,0.702,NA,NA,5.9,1,NA,NA,3.1,7.8
1969-70,23,CHI,NBA,PF,64,NA,12.1,1.5,3.5,0.425,1.4,1.9,0.715,NA,NA,3.3,1.2,NA,NA,1.8,4.3
1970-71,24,BUF,NBA,PF,78,NA,35.6,7.9,16.8,0.471,4.6,6.2,0.74,NA,NA,10.7,4.5,NA,NA,3.4,20.4
1971-72,25,BUF,NBA,PF,77,NA,41.6,7.2,14.6,0.497,4.4,5.6,0.795,NA,NA,10.2,3.9,NA,NA,3.5,18.9
1972-73,26,BUF,NBA,SF,77,NA,39.6,6.9,13.8,0.505,3.6,4.7,0.78,NA,NA,11.1,5.1,NA,NA,2.7,17.5
1973-74,27,BUF,NBA,PF,74,NA,17.6,2.3,4.9,0.467,1.4,2,0.713,1.3,3.1,4.4,1.9,0.5,0.2,2.1,6.1
1974-75,28,ATL,NBA,PF,73,NA,10.9,1.5,3.6,0.433,0.8,1.2,0.702,0.9,1.6,2.5,1.1,0.3,0.1,1.4,3.9
Career,NA,,NBA,,525,NA,25.8,4.4,9.2,0.477,2.7,3.7,0.749,1.1,2.3,7,2.7,0.4,0.1,2.6,11.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,BUF,NBA,,306,NA,33.8,6.1,12.6,0.487,3.6,4.7,0.764,1.3,3.1,9.2,3.9,0.5,0.2,2.9,15.8
1 season,NA,SEA,NBA,,82,NA,20.2,2.7,6,0.442,2.5,3.5,0.702,NA,NA,5.9,1,NA,NA,3.1,7.8
1 season,NA,ATL,NBA,,73,NA,10.9,1.5,3.6,0.433,0.8,1.2,0.702,0.9,1.6,2.5,1.1,0.3,0.1,1.4,3.9
1 season,NA,CHI,NBA,,64,NA,12.1,1.5,3.5,0.425,1.4,1.9,0.715,NA,NA,3.3,1.2,NA,NA,1.8,4.3
