Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,19,CHS,BAA,,1,NA,NA,0,6,0,0,0,NA,NA,0,1,0
1949-50,20,CHS,NBA,,1,NA,NA,0,0,NA,0,0,NA,NA,0,0,0
1951-52,22,INO,NBA,C,2,NA,48,9.5,24,0.396,4,7.5,0.533,11.5,1.5,3.5,23
1952-53,23,INO,NBA,C,2,NA,38,7,14,0.5,3,4,0.75,8,0,2.5,17
1955-56,26,PHW,NBA,PF,10,NA,31.3,5.3,15.4,0.344,2.6,3.5,0.743,9.4,2.7,3.7,13.2
1956-57,27,PHW,NBA,PF,2,NA,45.5,6.5,20,0.325,4.5,5.5,0.818,11,2,3.5,17.5
1957-58,28,PHW,NBA,PF,8,NA,31.5,5,17.3,0.29,2.3,2.9,0.783,10.3,3.8,2.6,12.3
1959-60,30,PHW,NBA,PF,9,NA,14.3,1.9,6.4,0.293,0.8,1,0.778,3.3,1,2.6,4.6
1960-61,31,PHW,NBA,PF,1,NA,1,0,0,NA,0,0,NA,0,0,0,0
1961-62,32,SYR,NBA,PF,4,NA,6,0.3,1.8,0.143,0.3,0.3,1,1,0,0.8,0.8
Career,NA,,TOT,,40,NA,25.8,3.9,12,0.328,1.9,2.6,0.735,7.1,1.8,2.6,9.7
,NA,,NBA,,39,NA,25.8,4,12.1,0.332,1.9,2.6,0.735,7.1,1.9,2.6,10
,NA,,BAA,,1,NA,NA,0,6,0,0,0,NA,NA,0,1,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,PHW,NBA,,30,NA,26.2,4.1,13,0.315,2,2.6,0.769,7.6,2.3,2.9,10.2
2 seasons,NA,INO,NBA,,4,NA,43,8.3,19,0.434,3.5,5.8,0.609,9.8,0.8,3,20
1 season,NA,SYR,NBA,,4,NA,6,0.3,1.8,0.143,0.3,0.3,1,1,0,0.8,0.8
2 seasons,NA,CHS,BAA,,2,NA,NA,0,3,0,0,0,NA,NA,0,0.5,0
