Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,19,CHS,BAA,,1,NA,NA,0,6,0,0,0,NA,NA,0,1,0
1949-50,20,CHS,NBA,,1,NA,NA,0,0,NA,0,0,NA,NA,0,0,0
1951-52,22,INO,NBA,C,2,NA,96,19,48,0.396,8,15,0.533,23,3,7,46
1952-53,23,INO,NBA,C,2,NA,76,14,28,0.5,6,8,0.75,16,0,5,34
1955-56,26,PHW,NBA,PF,10,NA,313,53,154,0.344,26,35,0.743,94,27,37,132
1956-57,27,PHW,NBA,PF,2,NA,91,13,40,0.325,9,11,0.818,22,4,7,35
1957-58,28,PHW,NBA,PF,8,NA,252,40,138,0.29,18,23,0.783,82,30,21,98
1959-60,30,PHW,NBA,PF,9,NA,129,17,58,0.293,7,9,0.778,30,9,23,41
1960-61,31,PHW,NBA,PF,1,NA,1,0,0,NA,0,0,NA,0,0,0,0
1961-62,32,SYR,NBA,PF,4,NA,24,1,7,0.143,1,1,1,4,0,3,3
Career,NA,,TOT,,40,NA,982,157,479,0.328,75,102,0.735,271,73,104,389
,NA,,NBA,,39,NA,982,157,473,0.332,75,102,0.735,271,73,103,389
,NA,,BAA,,1,NA,NA,0,6,0,0,0,NA,NA,0,1,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,PHW,NBA,,30,NA,786,123,390,0.315,60,78,0.769,228,70,88,306
2 seasons,NA,INO,NBA,,4,NA,172,33,76,0.434,14,23,0.609,39,3,12,80
1 season,NA,SYR,NBA,,4,NA,24,1,7,0.143,1,1,1,4,0,3,3
2 seasons,NA,CHS,BAA,,2,NA,NA,0,6,0,0,0,NA,NA,0,1,0
