Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,19,CHS,BAA,,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1949-50,20,CHS,NBA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-52,22,INO,NBA,C,2,NA,96,7.1,18,0.396,3,5.6,0.533,8.6,1.1,2.6,17.2
1952-53,23,INO,NBA,C,2,NA,76,6.6,13.3,0.5,2.8,3.8,0.75,7.6,0,2.4,16.1
1955-56,26,PHW,NBA,PF,10,NA,313,6.1,17.7,0.344,3,4,0.743,10.8,3.1,4.3,15.2
1956-57,27,PHW,NBA,PF,2,NA,91,5.1,15.8,0.325,3.6,4.4,0.818,8.7,1.6,2.8,13.8
1957-58,28,PHW,NBA,PF,8,NA,252,5.7,19.7,0.29,2.6,3.3,0.783,11.7,4.3,3,14
1959-60,30,PHW,NBA,PF,9,NA,129,4.7,16.2,0.293,2,2.5,0.778,8.4,2.5,6.4,11.4
1960-61,31,PHW,NBA,PF,1,NA,1,0,0,NA,0,0,NA,0,0,0,0
1961-62,32,SYR,NBA,PF,4,NA,24,1.5,10.5,0.143,1.5,1.5,1,6,0,4.5,4.5
Career,NA,,TOT,,40,NA,982,5.8,17.3,0.328,2.7,3.7,0.735,9.9,2.7,3.8,14.3
,NA,,NBA,,39,NA,982,5.8,17.3,0.332,2.7,3.7,0.735,9.9,2.7,3.8,14.3
,NA,,BAA,,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,PHW,NBA,,30,NA,786,5.6,17.9,0.315,2.7,3.6,0.769,10.4,3.2,4,14
2 seasons,NA,INO,NBA,,4,NA,172,6.9,15.9,0.434,2.9,4.8,0.609,8.2,0.6,2.5,16.7
1 season,NA,SYR,NBA,,4,NA,24,1.5,10.5,0.143,1.5,1.5,1,6,0,4.5,4.5
2 seasons,NA,CHS,BAA,,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
