Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,19,CHS,BAA,,45,NA,NA,NA,NA,0.344,NA,NA,0.347,NA,NA,NA,NA
1949-50,20,CHS,NBA,,57,NA,NA,NA,NA,0.304,NA,NA,0.596,NA,NA,NA,NA
1951-52,22,INO,NBA,C,66,NA,2439,4.7,12.2,0.387,3.9,5.8,0.667,9.7,1.9,3.7,13.3
1952-53,23,INO,NBA,C,69,NA,2769,3.5,10.4,0.34,4.6,6.7,0.682,8.9,2,3.9,11.6
1953-54,24,PHW,NBA,PF,71,NA,2759,4.6,13,0.354,3.1,4.6,0.674,8.7,2.1,2.9,12.3
1954-55,25,PHW,NBA,PF,70,NA,2515,5.3,15.7,0.34,3,4.3,0.686,9.1,2.6,3.7,13.7
1955-56,26,PHW,NBA,PF,72,NA,2375,6,16.3,0.369,3.6,5.2,0.706,9.7,2.9,4.1,15.7
1956-57,27,PHW,NBA,PF,72,NA,2501,5.6,16.1,0.349,3.6,4.6,0.783,8.8,2,3.5,14.9
1957-58,28,PHW,NBA,PF,72,NA,2077,5.9,17.6,0.335,3.9,5.3,0.749,9.9,2.2,4.3,15.8
1958-59,29,PHW,NBA,PF,72,NA,2482,5.7,16.2,0.353,3.9,5.2,0.75,10.9,2.1,3.6,15.3
1959-60,30,PHW,NBA,PF,73,NA,1269,6.2,16.5,0.372,3.7,4.9,0.753,10.2,3.1,4.2,16
1960-61,31,PHW,NBA,PF,68,NA,1011,6,18.1,0.333,4.5,6.5,0.694,9.3,2.6,5.3,16.6
1961-62,32,TOT,NBA,PF,38,NA,468,5.9,17,0.348,3,5,0.6,11.8,2.2,4.8,14.8
1961-62,32,STL,NBA,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961-62,32,CHP,NBA,PF,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961-62,32,SYR,NBA,PF,23,NA,323,5.3,14.8,0.361,2.5,4.2,0.579,11.7,2.2,5,13.2
Career,NA,,TOT,,845,NA,22665,5.2,14.9,0.352,3.7,5.3,0.7,9.5,2.3,3.8,14.2
,NA,,NBA,,800,NA,22665,5.2,14.9,0.352,3.7,5.3,0.705,9.5,2.3,3.8,14.2
,NA,,BAA,,45,NA,NA,NA,NA,0.344,NA,NA,0.347,NA,NA,NA,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,PHW,NBA,,570,NA,16989,5.6,15.9,0.351,3.6,4.9,0.724,9.5,2.4,3.8,14.8
2 seasons,NA,INO,NBA,,135,NA,5208,4.1,11.2,0.364,4.2,6.3,0.675,9.3,2,3.9,12.4
2 seasons,NA,CHS,BAA,,102,NA,NA,NA,NA,0.319,NA,NA,0.507,NA,NA,NA,NA
1 season,NA,SYR,NBA,,23,NA,323,5.3,14.8,0.361,2.5,4.2,0.579,11.7,2.2,5,13.2
1 season,NA,CHP,NBA,,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,STL,NBA,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
