Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,19,CHS,BAA,,45,NA,NA,54,157,0.344,17,49,0.347,NA,18,86,125
1949-50,20,CHS,NBA,,57,NA,NA,75,247,0.304,53,89,0.596,NA,37,95,203
1951-52,22,INO,NBA,C,66,NA,2439,320,827,0.387,264,396,0.667,655,130,254,904
1952-53,23,INO,NBA,C,69,NA,2769,272,799,0.34,350,513,0.682,687,156,303,894
1953-54,24,PHW,NBA,PF,71,NA,2759,354,1000,0.354,236,350,0.674,670,163,223,944
1954-55,25,PHW,NBA,PF,70,NA,2515,373,1096,0.34,208,303,0.686,636,182,259,954
1955-56,26,PHW,NBA,PF,72,NA,2375,397,1075,0.369,240,340,0.706,642,190,272,1034
1956-57,27,PHW,NBA,PF,72,NA,2501,390,1118,0.349,252,322,0.783,614,140,244,1032
1957-58,28,PHW,NBA,PF,72,NA,2077,341,1017,0.335,227,303,0.749,570,125,249,909
1958-59,29,PHW,NBA,PF,72,NA,2482,394,1116,0.353,270,360,0.75,751,148,249,1058
1959-60,30,PHW,NBA,PF,73,NA,1269,217,583,0.372,131,174,0.753,358,111,147,565
1960-61,31,PHW,NBA,PF,68,NA,1011,169,507,0.333,127,183,0.694,262,74,148,465
1961-62,32,TOT,NBA,PF,38,NA,468,77,221,0.348,39,65,0.6,154,28,62,193
1961-62,32,STL,NBA,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961-62,32,CHP,NBA,PF,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961-62,32,SYR,NBA,PF,23,NA,323,48,133,0.361,22,38,0.579,105,20,45,118
Career,NA,,TOT,,845,NA,22665,3433,9763,0.352,2414,3447,0.7,5999,1502,2591,9280
,NA,,NBA,,800,NA,22665,3379,9606,0.352,2397,3398,0.705,5999,1484,2505,9155
,NA,,BAA,,45,NA,NA,54,157,0.344,17,49,0.347,NA,18,86,125
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,PHW,NBA,,570,NA,16989,2635,7512,0.351,1691,2335,0.724,4503,1133,1791,6961
2 seasons,NA,INO,NBA,,135,NA,5208,592,1626,0.364,614,909,0.675,1342,286,557,1798
2 seasons,NA,CHS,BAA,,102,NA,NA,129,404,0.319,70,138,0.507,NA,55,181,328
1 season,NA,SYR,NBA,,23,NA,323,48,133,0.361,22,38,0.579,105,20,45,118
1 season,NA,CHP,NBA,,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,STL,NBA,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
