,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1967-68,26,SDR,NBA,,3,,8,10,,,,12
Career,,,,,3,,8,10,,,,12
