Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982-83,24,PHO,NBA,PF,1,NA,1,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0
1983-84,25,PHO,NBA,PF,17,NA,253,28,51,0.549,0,1,0,28,50,0.56,0.549,18,29,0.621,25,39,64,12,5,5,16,31,74
1984-85,26,PHO,NBA,SF,3,3,82,14,23,0.609,0,0,NA,14,23,0.609,0.609,12,17,0.706,6,13,19,9,0,3,9,10,40
Career,NA,,NBA,,21,3,336,42,74,0.568,0,1,0,42,73,0.575,0.568,30,46,0.652,31,52,83,21,5,8,25,41,114
