,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2017-18,25,TOT,NBA,12:19,4,9,2,3,3,7,2,4,0,3,3,0,1,1,1,1,11,6.8
2017-18,25,MIL,NBA,12:19,4,9,2,3,3,7,2,4,0,3,3,0,1,1,1,1,11,6.8
Career,,,,12:19,4,9,2,3,3,7,2,4,0,3,3,0,1,1,1,1,11,6.8
