,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2013-14,21,MIN,NBA,SG,37,290,,70%,30%,,,-11.8,-15.4,4,7,11,4,23,0,15,8,15
2014-15,22,MIN,NBA,SG,38,866,9%,79%,13%,,,-9.2,+0.5,14,11,19,6,70,3,94,21,33
2015-16,23,MIN,NBA,SF,82,1682,,50%,50%,1%,,-7.2,-6.6,22,29,52,10,114,6,117,23,55
2016-17,24,MIN,NBA,SF,78,1516,,37%,60%,2%,,-1.6,-0.9,17,16,26,19,88,3,80,25,49
2017-18,25,TOT,NBA,SF-SG,43,418,,18%,71%,11%,,-12.5,-14.5,1,2,12,1,28,1,34,6,14
2017-18,25,MIN,NBA,SF,32,301,,14%,72%,14%,,-21.6,-26.1,0,2,8,1,16,1,17,1,11
2017-18,25,MIL,NBA,SG,11,117,,28%,68%,4%,,+11.6,+12.0,1,0,4,0,12,0,17,5,3
Career,,,NBA,,278,4772,2%,50%,47%,2%,,-6.5,-4.7,58,65,120,40,323,13,340,83,166
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,MIN,NBA,,267,4655,2%,50%,46%,2%,,-7.0,-5.2,57,65,116,40,311,13,323,78,163
1 season,,MIL,NBA,,11,117,,28%,68%,4%,,+11.6,+12.0,1,0,4,0,12,0,17,5,3
