Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2015-16,19,DEN,NBA,PG,68,2068,9.9,0.437,0.256,0.231,1.7,10.9,6.2,29,1.6,1.4,17.9,25.7,NA,-3.3,1.2,-2.1,-0.049,NA,-2.3,-1.9,-4.2,-1.2
2016-17,20,DEN,NBA,PG,55,1406,10.9,0.483,0.323,0.303,2.3,11.6,7,21.8,1.4,0.7,16.5,22.6,NA,-0.4,0.5,0.2,0.006,NA,-1.6,-1.6,-3.2,-0.4
2017-18,21,TOT,NBA,PG,64,1245,11.5,0.474,0.281,0.245,2.3,11.3,6.8,24.5,1.6,0.8,16.2,24.4,NA,-0.8,0.7,0,-0.002,NA,-2.1,-1.8,-3.9,-0.6
2017-18,21,DEN,NBA,PG,42,752,12.3,0.504,0.317,0.242,2.4,11.6,7,24.1,1.4,0.4,16.8,24.8,NA,0,0.3,0.3,0.019,NA,-1.4,-2.1,-3.5,-0.3
2017-18,21,NYK,NBA,PG,22,493,10.2,0.428,0.225,0.25,2.3,10.8,6.5,25,2,1.2,15.3,23.7,NA,-0.7,0.4,-0.3,-0.034,NA,-3.3,-1.4,-4.6,-0.3
2018-19,22,NYK,NBA,PG,59,1607,14.6,0.531,0.284,0.251,2.1,10.9,6.4,24.2,1.3,1,14.6,25.6,NA,0.1,0.7,0.8,0.023,NA,-0.2,-1.8,-2,0
2019-20,23,UTA,NBA,PG,48,752,13.7,0.55,0.263,0.239,2.6,13.7,8.4,21.8,1.2,1.1,16.9,22.4,NA,0.3,0.8,1.1,0.071,NA,-1.2,0.1,-1.1,0.2
Career,NA,,NBA,,294,7078,11.8,0.486,0.28,0.252,2.1,11.4,6.7,24.9,1.5,1,16.4,24.5,NA,-4,3.9,-0.1,-0.001,NA,-1.5,-1.6,-3.1,-2.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DEN,NBA,,165,4226,10.7,0.464,0.288,0.255,2,11.3,6.6,25.7,1.5,1,17.2,24.5,NA,-3.7,2.1,-1.6,-0.019,NA,-1.9,-1.9,-3.8,-1.9
2 seasons,NA,NYK,NBA,,81,2100,13.5,0.509,0.271,0.251,2.1,10.8,6.4,24.4,1.5,1.1,14.7,25.1,NA,-0.6,1,0.4,0.01,NA,-0.9,-1.7,-2.6,-0.3
1 season,NA,UTA,NBA,,48,752,13.7,0.55,0.263,0.239,2.6,13.7,8.4,21.8,1.2,1.1,16.9,22.4,NA,0.3,0.8,1.1,0.071,NA,-1.2,0.1,-1.1,0.2
