Season,Team,Lg,Salary
2015-16,Denver Nuggets,NBA,"$3,102,240"
2016-17,Denver Nuggets,NBA,"$3,241,800"
2017-18,New York Knicks,NBA,"$3,381,480"
2018-19,New York Knicks,NBA,"$4,294,480"
Career,(may be incomplete),,"$14,020,000"
