Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Juan Hernangómez,,3,1.8,0.4
Terry Davis,91.6,3.1,2,0.5
Shabazz Muhammad,91.1,2.7,2,0.3
Ron Anderson,90.6,3.1,1.5,0.3
Jerami Grant,89.7,2.9,2.1,0.5
Eric Williams,89.1,2.9,1.6,0.1
Cheick Diallo,89.0,2.6,1.9,0.5
Joe Caldwell,87.9,3.3,2,0.3
Jahidi White,87.2,3.2,2.1,0.2
Joey Graham,86.9,3,1.3,0.3
Steve Kuberski,85.9,2.6,1.7,0.2
