Season,Team,Lg,Salary
2016-17,Denver Nuggets,NBA,"$1,987,440"
2017-18,Denver Nuggets,NBA,"$2,076,840"
2018-19,Denver Nuggets,NBA,"$2,166,360"
Career,(may be incomplete),,"$6,230,640"
