,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2016-17,21,DEN,NBA,PF,62,842,,,18%,72%,10%,-2.2,-2.9,9,11,28,3,3,4,75,6,12
2017-18,22,DEN,NBA,PF,25,277,,,38%,50%,12%,-5.3,-7.1,5,1,13,1,5,1,31,2,4
2018-19,23,DEN,NBA,PF,70,1358,,,48%,50%,2%,+1.4,-3.5,9,17,51,6,38,6,135,9,15
2019-20,24,TOT,NBA,PF,48,833,,,13%,61%,26%,-3.8,-3.4,16,6,28,7,35,11,94,7,15
2019-20,24,DEN,NBA,PF,34,422,,,26%,61%,13%,+0.4,-3.2,9,3,16,4,14,6,50,3,6
2019-20,24,MIN,NBA,PF,14,411,,,,60%,40%,-7.9,-3.8,7,3,12,3,21,5,44,4,9
Career,,,NBA,,205,3310,,,31%,58%,11%,-1.4,-3.7,39,35,120,17,81,22,335,24,46
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,DEN,NBA,,191,2899,,,35%,58%,7%,-0.4,-3.6,32,32,108,14,60,17,291,20,37
1 season,,MIN,NBA,,14,411,,,,60%,40%,-7.9,-3.8,7,3,12,3,21,5,44,4,9
