,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2005-06,21,DEN,NBA,PF,61,519,,,8%,59%,33%,-2.1,-2.7,3,8,34,4,40,2,34,11,13
2006-07,22,DEN,NBA,PF,79,1488,,,29%,66%,5%,+1.7,-0.3,22,17,81,26,61,5,105,7,31
2007-08,23,DEN,NBA,SF,79,1889,,1%,62%,36%,1%,+4.7,+2.3,31,23,88,20,100,5,223,12,35
2008-09,24,DEN,NBA,SF,82,1824,,,58%,41%,1%,-0.9,-8.5,16,37,72,12,101,3,143,22,39
2010-11,26,TOR,NBA,SF,39,1032,,,75%,25%,,-4.2,+3.7,15,22,43,11,32,3,93,7,17
2011-12,27,TOR,NBA,SF,49,1057,,2%,67%,30%,,-0.5,+4.8,17,25,47,15,39,4,109,8,19
2012-13,28,TOR,NBA,SF,20,376,,,62%,38%,,-7.4,-6.4,4,4,22,5,11,0,39,4,7
Career,,,NBA,,409,8185,,1%,54%,42%,3%,+0.1,-0.8,108,136,387,93,384,22,746,71,161
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,DEN,NBA,,301,5720,,,47%,47%,5%,+1.5,-2.3,72,85,275,62,302,15,505,52,118
3 seasons,,TOR,NBA,,108,2465,,1%,70%,29%,,-3.1,+2.6,36,51,112,31,82,7,241,19,43
