,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2005-06,21,DEN,NBA,PF,61,519,.445,9.5,.925,.468,.075,.040,.341,.075,.469,.605,.462,.000,.339,.154,.800,.064,10,1.000,.308,.000,1,0
2006-07,22,DEN,NBA,PF,79,1488,.422,15.2,.534,.272,.080,.051,.131,.466,.462,.558,.368,.292,.387,.376,.735,.065,30,.988,.344,.382,1,0
2007-08,23,DEN,NBA,SF,79,1889,.472,13.6,.580,.344,.096,.056,.083,.420,.568,.687,.444,.351,.364,.339,.728,.102,62,.979,.419,.405,3,0
2008-09,24,DEN,NBA,SF,82,1824,.447,13.0,.587,.370,.104,.034,.079,.413,.533,.665,.403,.182,.235,.326,.772,.076,45,.989,.416,.297,2,0
2010-11,26,TOR,NBA,SF,39,1032,.438,13.8,.677,.227,.197,.111,.143,.323,.505,.652,.475,.533,.293,.298,.597,.032,13,.923,.282,.324,0,0
2011-12,27,TOR,NBA,SF,49,1057,.402,16.5,.563,.166,.149,.068,.180,.437,.446,.588,.393,.357,.392,.346,.660,.020,8,.919,.307,.291,2,0
2012-13,28,TOR,NBA,SF,20,376,.333,16.4,.542,.132,.222,.069,.118,.458,.359,.579,.375,.100,.235,.303,.571,.021,2,1.000,.242,.375,0,0
Career,,,NBA,,409,8185,.435,14.1,.604,.294,.122,.059,.129,.396,.501,.640,.421,.341,.335,.335,.712,.063,170,.969,.360,.345,9,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,DEN,NBA,,301,5720,.449,13.4,.601,.346,.093,.046,.116,.399,.520,.645,.414,.267,.335,.342,.753,.081,147,.985,.395,.355,7,0
3 seasons,,TOR,NBA,,108,2465,.407,15.4,.608,.186,.180,.086,.155,.392,.462,.620,.428,.422,.336,.322,.619,.025,23,.934,.287,.315,2,0
