,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2017-18,23,TOT,NBA,SG,17,123,.381,14.1,.810,.238,.048,.143,.381,.190,.294,.400,.000,.333,.250,.750,.400,.095,2,.667,.250,1.000,0,0
2017-18,23,DAL,NBA,SG,13,81,.286,12.1,.929,.357,.000,.143,.429,.071,.308,.400,,.000,.333,.000,.500,.143,2,,.000,,0,0
2017-18,23,ATL,NBA,SG,4,42,.571,18.1,.571,.000,.143,.143,.286,.429,.250,,.000,1.000,.000,1.000,.000,.000,0,.667,.333,1.000,0,0
2019-20,25,DAL,NBA,SG,6,22,.333,11.0,.833,.333,.167,.167,.167,.167,.400,.500,1.000,.000,.000,.000,.000,.000,0,,.000,,0,0
Career,,,NBA,,23,145,.370,13.4,.815,.259,.074,.148,.333,.185,.318,.429,.500,.250,.222,.600,.286,.074,2,.667,.200,1.000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DAL,NBA,,19,103,.300,11.8,.900,.350,.050,.150,.350,.100,.333,.429,1.000,.000,.286,.000,.333,.100,2,,.000,,0,0
1 season,,ATL,NBA,,4,42,.571,18.1,.571,.000,.143,.143,.286,.429,.250,,.000,1.000,.000,1.000,.000,.000,0,.667,.333,1.000,0,0
