,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2017-18,23,TOT,NBA,SG,17,123,6%,36%,58%,,,-12.8,-8.2,2,1,12,0,3,0,5,0,1
2017-18,23,DAL,NBA,SG,13,81,,42%,58%,,,-11.3,-7.9,1,0,4,0,2,0,5,0,1
2017-18,23,ATL,NBA,SG,4,42,17%,25%,59%,,,-16.0,-10.2,1,1,8,0,1,0,0,0,0
2019-20,25,DAL,NBA,SG,6,22,12%,6%,82%,,,-20.0,-26.1,1,0,1,0,1,0,0,0,1
Career,,,NBA,,23,145,7%,32%,61%,,,-13.9,-10.9,3,1,13,0,4,0,5,0,2
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DAL,NBA,,19,103,3%,35%,63%,,,-13.2,-11.8,2,0,5,0,3,0,5,0,2
1 season,,ATL,NBA,,4,42,17%,25%,59%,,,-16.0,-10.2,1,1,8,0,1,0,0,0,0
