Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,22,NYK,NBA,SF,52,9,777,87,228,0.382,13,47,0.277,74,181,0.409,0.41,48,82,0.585,28,76,104,83,32,3,57,75,235
2007-08,23,NYK,NBA,SG,46,8,634,57,175,0.326,8,32,0.25,49,143,0.343,0.349,23,38,0.605,19,56,75,89,24,8,56,56,145
2008-09,24,TOT,NBA,PG-SG,48,14,890,105,247,0.425,13,31,0.419,92,216,0.426,0.451,28,46,0.609,31,76,107,111,31,10,58,80,251
2008-09,24,NYK,NBA,SG,9,0,75,8,23,0.348,0,3,0,8,20,0.4,0.348,4,9,0.444,2,6,8,10,2,0,5,7,20
2008-09,24,LAC,NBA,PG,39,14,815,97,224,0.433,13,28,0.464,84,196,0.429,0.462,24,37,0.649,29,70,99,101,29,10,53,73,231
2009-10,25,LAC,NBA,SG,43,0,470,47,128,0.367,4,17,0.235,43,111,0.387,0.383,13,21,0.619,13,37,50,44,23,1,32,45,111
Career,NA,,NBA,,189,31,2771,296,778,0.38,38,127,0.299,258,651,0.396,0.405,112,187,0.599,91,245,336,327,110,22,203,256,742
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,NYK,NBA,,107,17,1486,152,426,0.357,21,82,0.256,131,344,0.381,0.381,75,129,0.581,49,138,187,182,58,11,118,138,400
2 seasons,NA,LAC,NBA,,82,14,1285,144,352,0.409,17,45,0.378,127,307,0.414,0.433,37,58,0.638,42,107,149,145,52,11,85,118,342
