Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2006-07,22,NYK,NBA,SF,52,777,9.2,0.445,0.206,0.36,4.3,11.5,8,17.4,2.2,0.3,17.8,18.8,NA,-0.6,0.6,0,0.002,NA,-3.3,0.1,-3.1,-0.2
2007-08,23,NYK,NBA,SG,46,634,5.9,0.378,0.183,0.217,3.3,10.4,6.7,21.4,2,1,22.6,17.5,NA,-1.4,0.3,-1,-0.079,NA,-5.5,-0.9,-6.4,-0.7
2008-09,24,TOT,NBA,PG-SG,48,890,9.5,0.47,0.126,0.186,3.9,10.1,6.9,19.8,1.8,0.8,17.8,16.6,NA,-0.5,0.4,-0.1,-0.003,NA,-3.4,0,-3.5,-0.3
2008-09,24,NYK,NBA,SG,9,75,5,0.371,0.13,0.391,2.8,9.1,5.8,19.3,1.3,0,15.6,18.5,NA,-0.2,0,-0.1,-0.077,NA,-5.3,-1,-6.4,-0.1
2008-09,24,LAC,NBA,PG,39,815,9.9,0.481,0.125,0.165,4,10.2,7,19.9,1.9,0.9,18.1,16.4,NA,-0.3,0.4,0.1,0.004,NA,-3.2,0,-3.2,-0.2
2009-10,25,LAC,NBA,SG,43,470,5.7,0.404,0.133,0.164,3.2,9.2,6.2,14.1,2.5,0.2,18.9,16.3,NA,-0.8,0.3,-0.5,-0.049,NA,-6.3,0.5,-5.8,-0.4
Career,NA,,NBA,,189,2771,7.9,0.431,0.163,0.24,3.8,10.4,7,18.5,2.1,0.6,19.1,17.4,NA,-3.2,1.7,-1.6,-0.027,NA,-4.3,-0.1,-4.4,-1.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,NYK,NBA,,107,1486,7.5,0.414,0.192,0.303,3.8,10.9,7.3,19.2,2.1,0.6,19.6,18.2,NA,-2.1,0.9,-1.1,-0.037,NA,-4.3,-0.4,-4.7,-1
2 seasons,NA,LAC,NBA,,82,1285,8.4,0.453,0.128,0.165,3.7,9.8,6.7,17.8,2.1,0.6,18.4,16.4,NA,-1.1,0.7,-0.4,-0.015,NA,-4.3,0.2,-4.1,-0.7
