Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,22,SEA,NBA,SF,72,NA,1241,174,441,0.395,NA,NA,NA,174,441,0.395,0.395,98,124,0.79,NA,NA,241,60,NA,158,446
1969-70,23,SEA,NBA,SF,14,NA,82,3,34,0.088,NA,NA,NA,3,34,0.088,0.088,2,2,1,NA,NA,20,7,NA,7,8
1970-71,24,PTC,ABA,SF,82,NA,1382,189,498,0.38,0,2,0,189,496,0.381,0.38,130,160,0.813,148,193,341,73,97,156,508
Career,NA,,TOT,,168,NA,2705,366,973,0.376,0,2,0,366,971,0.377,0.376,230,286,0.804,148,193,602,140,97,321,962
,NA,,NBA,,86,NA,1323,177,475,0.373,NA,NA,NA,177,475,0.373,0.373,100,126,0.794,NA,NA,261,67,NA,165,454
,NA,,ABA,,82,NA,1382,189,498,0.38,0,2,0,189,496,0.381,0.38,130,160,0.813,148,193,341,73,97,156,508
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SEA,NBA,,86,NA,1323,177,475,0.373,NA,NA,NA,177,475,0.373,0.373,100,126,0.794,NA,NA,261,67,NA,165,454
1 season,NA,PTC,ABA,,82,NA,1382,189,498,0.38,0,2,0,189,496,0.381,0.38,130,160,0.813,148,193,341,73,97,156,508
