Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,22,SEA,NBA,SF,72,NA,1241,5,12.8,0.395,NA,NA,NA,5,12.8,0.395,2.8,3.6,0.79,NA,NA,7,1.7,NA,4.6,12.9
1969-70,23,SEA,NBA,SF,14,NA,82,1.3,14.9,0.088,NA,NA,NA,1.3,14.9,0.088,0.9,0.9,1,NA,NA,8.8,3.1,NA,3.1,3.5
1970-71,24,PTC,ABA,SF,82,NA,1382,4.9,13,0.38,0,0.1,0,4.9,12.9,0.381,3.4,4.2,0.813,3.9,5,8.9,1.9,2.5,4.1,13.2
Career,NA,,TOT,,168,NA,2705,4.9,12.9,0.376,0,0.1,0,4.9,12.9,0.377,3.1,3.8,0.804,3.9,5,8,1.9,2.5,4.3,12.8
,NA,,NBA,,86,NA,1323,4.8,12.9,0.373,NA,NA,NA,4.8,12.9,0.373,2.7,3.4,0.794,NA,NA,7.1,1.8,NA,4.5,12.4
,NA,,ABA,,82,NA,1382,4.9,13,0.38,0,0.1,0,4.9,12.9,0.381,3.4,4.2,0.813,3.9,5,8.9,1.9,2.5,4.1,13.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SEA,NBA,,86,NA,1323,4.8,12.9,0.373,NA,NA,NA,4.8,12.9,0.373,2.7,3.4,0.794,NA,NA,7.1,1.8,NA,4.5,12.4
1 season,NA,PTC,ABA,,82,NA,1382,4.9,13,0.38,0,0.1,0,4.9,12.9,0.381,3.4,4.2,0.813,3.9,5,8.9,1.9,2.5,4.1,13.2
