Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Joe Kennedy,,0.5,0.3,-0.6
Trevor Wilson,16.1,0.8,0.3,-0.5
Riney Lochmann,-1.7,0.4,0.3,-0.2
Jamal Sampson,-3.8,0.5,0.4,0
Randy White,-4.1,0.7,0.4,-0.2
Anthony Cook,-6.2,0.5,0.4,0.1
Mel Davis,-8.3,0.4,0.4,-0.2
DeAndre' Bembry,-9.0,0.9,0.3,-0.4
Justin Reed,-10.1,0.4,0.3,-0.2
Luke Babbitt,-11.7,0.7,0.7,-0.4
Alex Poythress,-12.0,0.5,0.3,0.1
