Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1971-72,22,VIR,ABA,NA,5,34,-2.9,0.242,0.333,0.333,2.6,5.1,3.9,19,NA,22.5,14.1,NA,-0.1,0,-0.1,-0.121
Career,NA,,ABA,NA,5,34,-2.9,0.242,0.333,0.333,2.6,5.1,3.9,19,NA,22.5,14.1,NA,-0.1,0,-0.1,-0.121
