,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1980-81,20,PURDUE,6,11,4,6,,,0,3,,9,,0,0,,2,8,.667,,.000,1.8,1.3,1.5,
1981-82,21,PURDUE,5,73,7,16,,,3,9,,19,,2,0,,6,17,.438,,.333,14.6,3.4,3.8,
1982-83,22,PURDUE,25,276,35,59,,,11,31,,61,,6,0,,20,81,.593,,.355,11.0,3.2,2.4,
1983-84,23,PURDUE,29,1045,156,312,,,124,162,,194,,14,1,74,77,436,.500,,.765,36.0,15.0,6.7,
Career,,,65,1405,202,393,,,138,205,,283,,22,1,74,105,542,.514,,.673,21.6,8.3,4.4,
