,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1954-55,24,ROC,NBA,,2,,3,4,,,1,7
1957-58,27,TOT,NBA,,5,,3,3,,,1,11
1957-58,27,CIN,NBA,,5,,3,3,,,1,11
Career,,,,,5,,3,4,,,1,11
