Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1954-55,24,ROC,NBA,SF,72,NA,1337,223,505,0.442,131,194,0.675,256,111,99,577
1956-57,26,ROC,NBA,SF,40,NA,460,56,163,0.344,47,58,0.81,83,31,33,159
1957-58,27,TOT,NBA,SF,38,NA,518,52,166,0.313,48,63,0.762,101,19,43,152
1957-58,27,DET,NBA,SF,9,NA,66,7,22,0.318,7,8,0.875,8,4,6,21
1957-58,27,CIN,NBA,SF,29,NA,452,45,144,0.313,41,55,0.745,93,15,37,131
1958-59,28,CIN,NBA,SF,18,NA,272,23,79,0.291,18,29,0.621,52,27,22,64
Career,NA,,NBA,,168,NA,2587,354,913,0.388,244,344,0.709,492,188,197,952
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,"ROC,CIN",NBA,,159,NA,2521,347,891,0.389,237,336,0.705,484,184,191,931
1 season,NA,DET,NBA,,9,NA,66,7,22,0.318,7,8,0.875,8,4,6,21
