,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2015-16,20,PHI,NBA,C,53,1591,,,,,100%,-16.4,-9.4,26,47,72,27,96,2,152,27,68
2016-17,21,PHI,NBA,C,50,1134,,,,7%,93%,-14.7,-12.1,12,39,75,19,70,6,141,17,44
2017-18,22,TOT,NBA,C,28,353,,,,4%,96%,-23.1,-24.5,7,5,36,3,15,2,33,5,14
2017-18,22,PHI,NBA,C,2,25,,,,,100%,-36.8,-41.8,1,1,6,0,2,0,2,0,1
2017-18,22,BRK,NBA,C,26,328,,,,4%,96%,-21.8,-19.4,6,4,30,3,13,2,31,5,13
2018-19,23,NOP,NBA,C,59,935,,,,,100%,-5.6,-5.5,5,19,65,9,51,3,89,20,30
2019-20,24,NOP,NBA,C,28,424,,,,,100%,-12.5,-13.3,6,7,33,15,28,0,87,8,14
Career,,,NBA,,218,4437,,,,2%,98%,-13.8,-10.8,56,117,281,73,260,13,502,77,170
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,PHI,NBA,,105,2750,,,,3%,97%,-15.9,-10.8,39,87,153,46,168,8,295,44,113
2 seasons,,NOP,NBA,,87,1359,,,,,100%,-7.7,-7.9,11,26,98,24,79,3,176,28,44
1 season,,BRK,NBA,,26,328,,,,4%,96%,-21.8,-19.4,6,4,30,3,13,2,31,5,13
