Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1998-99,20,PHI,NBA,PG,50,1,988,9.3,22.7,0.411,0.4,2.9,0.154,8.9,19.8,0.448,5.9,8.3,0.709,4.6,5.8,10.4,4.2,2.4,0.8,3.7,5.3,24.9,NA,100,99
1999-00,21,TOT,NBA,SG,82,37,2324,10.1,25.1,0.4,0.6,2.7,0.232,9.4,22.4,0.421,6.1,8.3,0.74,2.5,5.2,7.7,4.5,2.5,0.6,4.3,4.2,26.9,NA,95,105
1999-00,21,PHI,NBA,SG,50,5,1018,9.8,23.5,0.416,0.6,2.6,0.216,9.2,20.9,0.441,5.4,7.2,0.746,2.6,5.4,8.1,3.8,2.7,0.6,4.8,4.8,25.5,NA,93,100
1999-00,21,GSW,NBA,SG,32,32,1306,10.3,26.4,0.389,0.7,2.9,0.243,9.6,23.6,0.407,6.7,9.1,0.736,2.3,5,7.3,5,2.3,0.6,3.9,3.7,27.9,NA,96,109
2000-01,22,GSW,NBA,SG,50,45,1846,8.5,22.2,0.383,0.4,2.1,0.187,8.1,20.2,0.403,5.3,7,0.766,2.1,5.5,7.6,6.2,2.7,0.8,4.2,4.1,22.7,NA,93,107
2001-02,23,GSW,NBA,SG,73,56,2049,8.5,20.1,0.423,0.4,2.3,0.194,8.1,17.8,0.453,4.7,6.4,0.737,2.1,4,6.1,7.8,2.8,0.6,4.2,3.7,22.2,NA,101,109
2002-03,24,WAS,NBA,PG,67,56,2137,8.8,18.9,0.467,0.7,2,0.367,8.1,16.9,0.479,3.5,4.7,0.731,1.7,6.1,7.8,5.2,2.2,0.6,3.5,3.8,21.8,NA,101,104
2003-04,25,WAS,NBA,SG,61,61,2061,10.1,25.5,0.397,2,5.9,0.341,8.1,19.6,0.414,6.7,8.5,0.797,2.4,5.8,8.2,3.7,2.4,0.7,3.8,3.7,29,NA,101,105
2004-05,26,WAS,NBA,SG,61,61,2358,10.2,23.7,0.43,1.3,4.6,0.282,8.9,19.1,0.465,7.7,9.9,0.777,1.6,6.7,8.3,6.2,3.8,0.4,3.3,3.7,29.3,NA,110,104
2005-06,27,CLE,NBA,SG,36,31,1281,8,19.6,0.409,1.2,3.2,0.368,6.8,16.4,0.417,6.1,8.1,0.756,1.1,5.6,6.7,5.5,2.2,0.9,4.1,4.9,23.3,NA,99,105
2006-07,28,CLE,NBA,SG,70,68,2596,7.8,19.4,0.4,1.5,4.5,0.333,6.3,14.9,0.42,4.3,6.3,0.676,0.8,4.6,5.4,5.2,1.8,0.5,3.1,3.3,21.3,NA,98,103
