,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,22,GSW,NBA,SG,50,1846,.383,11.7,.907,.239,.175,.201,.292,.093,.403,.672,.206,.302,.370,.187,.551,.035,26,.857,.173,.231,0,0
2001-02,23,GSW,NBA,SG,73,2049,.423,10.4,.885,.316,.205,.128,.236,.115,.453,.660,.319,.394,.325,.194,.378,.040,29,.722,.118,.273,2,0
2002-03,24,WAS,NBA,PG,67,2137,.467,12.6,.893,.246,.132,.174,.341,.107,.479,.648,.306,.395,.466,.367,.562,.031,21,.897,.165,.462,1,0
2003-04,25,WAS,NBA,SG,61,2061,.397,13.8,.770,.243,.123,.126,.278,.230,.414,.584,.266,.386,.345,.341,.475,.017,17,.886,.159,.351,0,0
2004-05,26,WAS,NBA,SG,61,2358,.430,13.0,.808,.249,.150,.130,.279,.192,.465,.678,.288,.376,.413,.282,.365,.053,54,.746,.172,.333,0,0
2005-06,27,CLE,NBA,SG,36,1281,.409,12.3,.838,.309,.117,.124,.288,.162,.417,.538,.309,.414,.333,.368,.354,.041,16,.929,.224,.176,0,0
2006-07,28,CLE,NBA,SG,70,2596,.400,14.3,.767,.226,.093,.125,.323,.233,.420,.516,.326,.378,.396,.333,.495,.008,8,.905,.239,.321,0,0
2007-08,29,TOT,NBA,PG-SG,68,2020,.381,15.4,.758,.225,.055,.104,.375,.242,.392,.489,.273,.301,.377,.345,.500,.022,16,.925,.278,.426,1,0
2007-08,29,CLE,NBA,PG,40,1210,.377,15.5,.736,.218,.065,.109,.345,.264,.389,.462,.290,.308,.388,.341,.489,.019,8,.930,.270,.382,1,0
2007-08,29,CHI,NBA,SG,28,810,.387,15.1,.789,.235,.040,.096,.418,.211,.396,.526,.231,.290,.363,.353,.515,.028,8,.917,.294,.500,0,0
2008-09,30,TOT,NBA,SF-SG,55,1479,.402,16.8,.654,.167,.070,.072,.345,.346,.409,.548,.205,.375,.391,.389,.510,.004,1,.987,.321,.403,0,0
2008-09,30,CHI,NBA,SF,30,792,.412,17.2,.669,.156,.065,.062,.386,.331,.422,.563,.200,.421,.403,.392,.586,.003,1,.975,.314,.375,0,0
2008-09,30,NYK,NBA,SG,25,687,.390,16.3,.635,.181,.076,.084,.293,.365,.392,.533,.211,.333,.370,.385,.403,.004,0,1.000,.330,.433,0,0
2009-10,31,TOT,NBA,SG,45,1115,.355,16.1,.640,.207,.067,.096,.269,.360,.381,.513,.346,.297,.317,.309,.404,.005,2,.977,.309,.442,1,0
2009-10,31,NYK,NBA,SG,31,820,.366,15.5,.652,.229,.068,.100,.254,.348,.407,.531,.368,.250,.366,.289,.297,.004,1,.964,.268,.385,0,0
2009-10,31,CHA,NBA,SG,14,295,.327,17.7,.607,.150,.065,.084,.308,.393,.308,.438,.286,.444,.212,.357,.800,.009,1,1.000,.405,.529,1,0
2011-12,33,ORL,NBA,PG,9,114,.227,17.7,.682,.136,.045,.136,.364,.318,.267,.333,.000,.333,.250,.143,.750,.000,0,1.000,.429,.000,0,0
Career,,,NBA,,595,19056,.407,13.5,.801,.244,.124,.131,.302,.199,.428,.598,.282,.363,.381,.321,.462,.027,190,.897,.225,.363,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,WAS,NBA,,189,6556,.428,13.2,.817,.246,.136,.140,.295,.183,.452,.637,.286,.385,.406,.321,.458,.035,92,.838,.165,.360,1,0
3 seasons,,CLE,NBA,,146,5087,.396,14.1,.777,.244,.092,.121,.320,.223,.412,.511,.314,.371,.380,.342,.456,.019,32,.917,.245,.317,1,0
2 seasons,,GSW,NBA,,123,3895,.403,11.1,.896,.277,.190,.165,.264,.104,.428,.665,.267,.338,.350,.190,.460,.037,55,.781,.143,.250,2,0
2 seasons,,CHI,NBA,,58,1602,.399,16.1,.731,.197,.052,.079,.403,.269,.408,.540,.212,.340,.382,.376,.548,.016,9,.953,.306,.423,0,0
2 seasons,,NYK,NBA,,56,1507,.377,15.9,.644,.206,.072,.093,.273,.356,.400,.532,.289,.286,.368,.335,.346,.004,1,.984,.298,.411,0,0
1 season,,CHA,NBA,,14,295,.327,17.7,.607,.150,.065,.084,.308,.393,.308,.438,.286,.444,.212,.357,.800,.009,1,1.000,.405,.529,1,0
1 season,,ORL,NBA,,9,114,.227,17.7,.682,.136,.045,.136,.364,.318,.267,.333,.000,.333,.250,.143,.750,.000,0,1.000,.429,.000,0,0
