,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2014-15,23,DEN,NBA,C,24,268,.404,8.4,.820,.506,.180,.056,.079,.180,.452,.667,.125,.000,.143,.188,.636,.112,9,1.000,.438,.000,1,0
2015-16,24,DEN,NBA,C,59,1041,.513,8.4,.861,.405,.247,.053,.155,.139,.557,.643,.489,.350,.508,.245,.714,.116,37,.923,.377,.200,0,0
2016-17,25,TOT,NBA,PF-C,70,980,.440,10.9,.708,.387,.205,.036,.077,.292,.483,.600,.348,.583,.231,.337,.696,.086,27,1.000,.286,.429,1,0
2016-17,25,OKC,NBA,PF,50,739,.455,11.4,.680,.365,.205,.033,.078,.320,.506,.607,.380,.625,.316,.346,.690,.090,22,1.000,.282,.455,1,0
2016-17,25,CHI,NBA,C,20,241,.402,9.4,.783,.446,.207,.043,.076,.217,.431,.585,.263,.500,.000,.300,.710,.076,5,1.000,.300,.333,0,0
2017-18,26,SAS,NBA,C,55,534,.516,4.5,.974,.542,.358,.047,.026,.026,.530,.660,.353,.333,.600,.000,.643,.132,21,,.600,.000,1,0
Career,,,NBA,,208,2823,.479,8.5,.827,.434,.248,.046,.097,.173,.520,.637,.389,.370,.412,.285,.687,.109,94,.980,.337,.276,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DEN,NBA,,83,1309,.493,8.4,.853,.424,.235,.053,.141,.147,.538,.648,.436,.280,.470,.232,.702,.115,46,.938,.391,.148,1,0
1 season,,SAS,NBA,,55,534,.516,4.5,.974,.542,.358,.047,.026,.026,.530,.660,.353,.333,.600,.000,.643,.132,21,,.600,.000,1,0
1 season,,OKC,NBA,,50,739,.455,11.4,.680,.365,.205,.033,.078,.320,.506,.607,.380,.625,.316,.346,.690,.090,22,1.000,.282,.455,1,0
1 season,,CHI,NBA,,20,241,.402,9.4,.783,.446,.207,.043,.076,.217,.431,.585,.263,.500,.000,.300,.710,.076,5,1.000,.300,.333,0,0
