Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1973-74,25,MIL,NBA,PF,81,NA,2386,6.2,13.9,0.446,1.5,2.6,0.582,4.6,8.8,13.4,3.5,2,1.9,NA,5.7,13.9,NA,NA,91
1974-75,26,PHO,NBA,PF,79,NA,2688,7.5,15.7,0.477,3.1,4.4,0.719,5.9,10.2,16.1,3.2,1.8,1.3,NA,4.9,18.1,NA,NA,95
1975-76,27,PHO,NBA,PF,71,NA,2353,7.5,15,0.497,3.4,4.6,0.732,3.8,9.4,13.2,3.5,1.6,1.3,NA,5.2,18.3,NA,NA,96
1976-77,28,PHO,NBA,PF,44,NA,1391,5.8,13.4,0.432,3.6,4.6,0.789,4.8,8,12.8,2.6,1.6,0.9,NA,5.3,15.2,NA,NA,96
1977-78,29,PHO,NBA,PF,45,NA,818,5.8,12.8,0.453,2.7,3.4,0.785,4.6,8.6,13.2,2.5,1.8,1.2,3.3,6.3,14.3,NA,97,96
Career,NA,,NBA,,320,NA,9636,6.8,14.5,0.467,2.8,3.9,0.718,4.8,9.2,14,3.2,1.8,1.4,0.3,5.4,16.4,NA,97,94
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,PHO,NBA,,239,NA,7250,6.9,14.7,0.473,3.3,4.4,0.744,4.9,9.3,14.2,3.1,1.7,1.2,0.4,5.2,17.2,NA,97,96
1 season,NA,MIL,NBA,,81,NA,2386,6.2,13.9,0.446,1.5,2.6,0.582,4.6,8.8,13.4,3.5,2,1.9,NA,5.7,13.9,NA,NA,91
