,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1971-72,23,TOT,NBA,,10,,3,6,,,,,,,,,22,
1971-72,23,MIL,NBA,,10,,3,6,,,,,,,,,22,
1972-73,24,MIL,NBA,,6,11,1,2,,,17,3,,,,6,13,
1973-74,25,MIL,NBA,,6,10,2,4,,,10,2,,,,6,12,
1975-76,27,PHO,NBA,,10,20,5,7,,,18,6,,,,6,23,
Career,,,,,10,,5,7,,,,,,,,,23,
3 Seasons,,MIL,NBA,,10,,3,6,,,,,,,,,22,
1 Season,,PHO,NBA,,10,20,5,7,,,18,6,,,,6,23,
