Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,23,MIL,NBA,C,11,NA,36.1,3.9,8.3,0.473,1.6,2.1,0.783,NA,NA,12.8,1.3,NA,NA,NA,4.1,9.5
1972-73,24,MIL,NBA,PF,6,NA,39.7,4.2,8.7,0.481,0.5,1,0.5,NA,NA,11.5,2.2,NA,NA,NA,3.8,8.8
1973-74,25,MIL,NBA,PF,16,NA,18.5,2.9,5.8,0.5,0.4,0.8,0.583,2.1,2.9,5.1,0.8,0.6,0.1,NA,2.7,6.2
1975-76,27,PHO,NBA,PF,19,NA,32.4,5.2,11.5,0.454,2.3,3.6,0.647,3.3,4.4,7.7,1.9,0.6,0.9,NA,4.1,12.7
Career,NA,,NBA,,52,NA,29.7,4.1,8.7,0.47,1.4,2.1,0.661,2.8,3.7,8.4,1.4,0.6,0.5,NA,3.6,9.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,MIL,NBA,,33,NA,28.2,3.5,7.1,0.485,0.8,1.2,0.683,2.1,2.9,8.8,1.2,0.6,0.1,NA,3.4,7.8
1 season,NA,PHO,NBA,,19,NA,32.4,5.2,11.5,0.454,2.3,3.6,0.647,3.3,4.4,7.7,1.9,0.6,0.9,NA,4.1,12.7
