Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1970-71,23,PTC,ABA,PF,57,NA,1075,4.8,10.1,0.469,0,0.1,0,4.8,10,0.475,1.9,3.3,0.582,5,8,12.9,1,2.7,3.8,11.4
Career,NA,,ABA,,57,NA,1075,4.8,10.1,0.469,0,0.1,0,4.8,10,0.475,1.9,3.3,0.582,5,8,12.9,1,2.7,3.8,11.4
