Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1970-71,23,PTC,ABA,PF,57,1075,11.5,0.493,0.013,0.323,NA,NA,15.2,3.5,19.2,13.9,NA,0.3,1,1.3,0.057
Career,NA,,ABA,,57,1075,11.5,0.493,0.013,0.323,NA,NA,15.2,3.5,19.2,13.9,NA,0.3,1,1.3,0.057
