,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2008-09,25,POR,NBA,PF,4,36,,,,84%,16%,-23.3,-19.5,0,0,3,0,2,0,2,1,1
2009-10,26,PHO,NBA,C,16,435,,,,,100%,+8.9,+7.0,2,4,29,0,7,1,41,1,3
2015-16,32,CLE,NBA,C,17,237,,,,4%,96%,+17.5,+9.9,0,4,14,1,3,1,13,0,2
2016-17,33,CLE,NBA,C,12,154,,,,,100%,-4.3,-15.6,1,1,4,0,3,0,31,0,2
Career,,,NBA,,49,862,,,,5%,95%,+7.5,+2.6,3,9,50,1,15,2,87,2,8
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CLE,NBA,,29,391,,,,3%,97%,+8.9,-0.1,1,5,18,1,6,1,44,0,4
1 season,,PHO,NBA,,16,435,,,,,100%,+8.9,+7.0,2,4,29,0,7,1,41,1,3
1 season,,POR,NBA,,4,36,,,,84%,16%,-23.3,-19.5,0,0,3,0,2,0,2,1,1
