,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1956-57,24,MNL,NBA,,4,,2,4,,,2,10
1957-58,25,CIN,NBA,,2,,4,6,,,4,8
Career,,,,,4,,4,6,,,4,10
1 Season,,MNL,NBA,,4,,2,4,,,2,10
1 Season,,CIN,NBA,,2,,4,6,,,4,8
