,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2003-04,23,DAL,NBA,SG,5,184,21%,79%,,,,+1.8,+4.7,6,5,3,2,10,0,36,2,4
2004-05,24,DAL,NBA,SG,11,165,14%,77%,9%,,,-11.9,-13.3,6,4,4,1,13,0,32,5,6
2005-06,25,DAL,NBA,SG,20,222,3%,74%,23%,,,+1.2,-4.0,6,2,14,4,8,10,59,3,7
2009-10,29,BOS,NBA,SF,11,37,,47%,53%,,,+5.9,+2.9,1,1,3,0,3,0,2,0,0
2011-12,31,BOS,NBA,SG,15,92,,37%,59%,4%,,+15.7,+16.3,1,0,4,1,6,0,7,2,1
2012-13,32,MIL,NBA,SF,3,33,,30%,70%,,,-25.0,-10.3,1,0,0,0,0,0,9,0,1
Career,,,NBA,,65,733,9%,68%,22%,,,-0.7,-1.3,21,12,28,8,40,10,145,12,19
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,DAL,NBA,,36,571,12%,77%,12%,,,-2.4,-3.9,18,11,21,7,31,10,127,10,17
2 seasons,,BOS,NBA,,26,129,,40%,57%,3%,,+12.9,+12.4,2,1,7,1,9,0,9,2,1
1 season,,MIL,NBA,,3,33,,30%,70%,,,-25.0,-10.3,1,0,0,0,0,0,9,0,1
