Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003-04,23,DAL,NBA,SG,5,5,184,6.3,14.7,0.427,0.2,1.4,0.143,6.1,13.3,0.456,2.7,4.3,0.636,2,4.1,6.1,2.9,2,0.6,2.9,2.7,15.5
2004-05,24,DAL,NBA,SG,11,0,165,5.7,13.1,0.433,0.2,1.3,0.167,5.5,11.8,0.463,4.1,5.9,0.704,3.3,4.1,7.4,3.1,1.3,0.7,2.8,3.3,15.7
2005-06,25,DAL,NBA,SG,20,0,222,4.1,9.1,0.446,0.3,0.8,0.4,3.7,8.3,0.451,2.6,3.4,0.762,1.6,1.8,3.4,4.2,0.8,0.2,1.9,4.2,11
2009-10,29,BOS,NBA,SF,11,0,37,4.9,12.6,0.385,1,1.9,0.5,3.9,10.7,0.364,5.8,5.8,1,4.9,4.9,9.7,1,0,0,2.9,3.9,16.5
2011-12,31,BOS,NBA,SG,15,0,92,4.3,7.4,0.579,0,0.8,0,4.3,6.7,0.647,3.1,3.9,0.8,0.4,3.5,3.9,1.2,0.8,0.4,0.8,5.1,11.7
2012-13,32,MIL,NBA,SF,3,0,33,6.5,12,0.545,0,2.2,0,6.5,9.8,0.667,0,0,NA,0,4.4,4.4,4.4,1.1,0,1.1,3.3,13.1
Career,NA,,NBA,,65,5,733,5.2,11.5,0.449,0.2,1.2,0.208,4.9,10.3,0.476,3.1,4.2,0.733,2,3.4,5.4,3.1,1.2,0.4,2.3,3.7,13.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DAL,NBA,,36,5,571,5.2,12,0.435,0.3,1.1,0.222,5,10.9,0.457,3.1,4.4,0.7,2.2,3.2,5.4,3.5,1.3,0.4,2.5,3.5,13.8
2 seasons,NA,BOS,NBA,,26,0,129,4.5,8.9,0.5,0.3,1.1,0.25,4.2,7.8,0.536,3.9,4.5,0.875,1.7,3.9,5.6,1.1,0.6,0.3,1.4,4.7,13.1
1 season,NA,MIL,NBA,,3,0,33,6.5,12,0.545,0,2.2,0,6.5,9.8,0.667,0,0,NA,0,4.4,4.4,4.4,1.1,0,1.1,3.3,13.1
