,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2003-04,23,DAL,NBA,SG,56,1039,30%,67%,3%,,,+1.4,-4.7,21,17,25,3,33,0,254,6,28
2004-05,24,DAL,NBA,SG,60,1412,11%,81%,8%,,,+1.8,-6.9,44,26,56,9,63,0,285,15,40
2005-06,25,DAL,NBA,SG,62,1766,3%,63%,34%,,,+5.2,-2.4,45,28,58,17,81,16,387,16,39
2006-07,26,IND,NBA,SG,45,800,2%,84%,15%,,,-4.3,-1.6,15,19,22,9,33,19,134,10,17
2007-08,27,IND,NBA,SG,74,1546,29%,70%,1%,,,+0.4,+3.1,48,34,53,7,60,14,335,15,38
2008-09,28,IND,NBA,SF,54,1700,,33%,61%,6%,,-1.1,+0.2,42,31,53,6,62,17,270,25,52
2009-10,29,BOS,NBA,SF,51,937,,42%,57%,1%,,+3.6,-0.7,11,19,42,2,29,8,159,10,25
2010-11,30,BOS,NBA,SF,49,938,,28%,69%,3%,,+1.5,-5.9,12,8,30,7,29,3,146,9,18
2011-12,31,BOS,NBA,SG,38,484,1%,40%,58%,2%,,-0.5,-4.0,7,17,20,1,11,1,107,5,20
2012-13,32,MIL,NBA,SF,59,1085,,20%,78%,2%,,-3.8,-2.5,28,8,32,4,27,9,153,4,25
Career,,,NBA,,548,11707,8%,54%,36%,1%,,+0.8,-2.2,273,207,391,65,428,87,2230,115,302
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,DAL,NBA,,178,4217,12%,70%,18%,,,+3.1,-4.5,110,71,139,29,177,16,926,37,107
3 seasons,,IND,NBA,,173,4046,11%,57%,29%,3%,,-1.1,+1.0,105,84,128,22,155,50,739,50,107
3 seasons,,BOS,NBA,,138,2359,,36%,62%,2%,,+1.9,-3.4,30,44,92,10,69,12,412,24,63
1 season,,MIL,NBA,,59,1085,,20%,78%,2%,,-3.8,-2.5,28,8,32,4,27,9,153,4,25
