Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1956-57,23,NYK,NBA,,9,NA,91,18,49,0.367,8,12,0.667,34,2,15,44
1957-58,24,TOT,NBA,C,58,NA,898,193,467,0.413,64,93,0.688,301,37,108,450
1957-58,24,NYK,NBA,,12,NA,75,16,34,0.471,5,6,0.833,24,5,11,37
1957-58,24,DET,NBA,C,46,NA,823,177,433,0.409,59,87,0.678,277,32,97,413
1958-59,25,DET,NBA,PF,72,NA,2058,399,967,0.413,231,303,0.762,594,83,193,1029
1959-60,26,CIN,NBA,C,75,NA,2066,381,970,0.393,242,338,0.716,624,207,227,1004
1960-61,27,TOT,NBA,C,79,NA,2064,360,933,0.386,206,287,0.718,674,181,273,926
1960-61,27,CIN,NBA,C,48,NA,1140,202,511,0.395,117,160,0.731,424,107,150,521
1960-61,27,NYK,NBA,C,31,NA,924,158,422,0.374,89,127,0.701,250,74,123,405
1961-62,28,NYK,NBA,C,76,NA,2195,403,1028,0.392,96,168,0.571,482,156,258,902
1962-63,29,STL,NBA,C,73,NA,1420,211,527,0.4,56,101,0.554,319,103,172,478
Career,NA,,NBA,,442,NA,10792,1965,4941,0.398,903,1302,0.694,3028,769,1246,4833
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,NYK,NBA,,128,NA,3285,595,1533,0.388,198,313,0.633,790,237,407,1388
2 seasons,NA,CIN,NBA,,123,NA,3206,583,1481,0.394,359,498,0.721,1048,314,377,1525
2 seasons,NA,DET,NBA,,118,NA,2881,576,1400,0.411,290,390,0.744,871,115,290,1442
1 season,NA,STL,NBA,,73,NA,1420,211,527,0.4,56,101,0.554,319,103,172,478
