,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,21,PHO,NBA,SG,6,164,,39%,61%,,,-14.6,-19.2,5,4,5,3,3,0,19,1,7
2004-05,23,PHO,NBA,SF,9,355,,1%,99%,,,+12.0,+14.3,2,7,6,0,14,0,72,5,3
2007-08,26,ATL,NBA,SG,7,275,5%,93%,1%,,,-16.0,-8.4,9,5,5,2,8,0,63,1,9
2008-09,27,ATL,NBA,SG,11,429,,56%,43%,,,-7.6,+7.7,16,11,10,3,17,4,91,4,14
2009-10,28,ATL,NBA,SG,11,440,,73%,27%,,,-2.7,+32.8,14,9,9,1,19,1,125,3,5
2010-11,29,ATL,NBA,SG,12,497,,70%,30%,,,-6.8,-12.0,18,10,11,3,15,0,87,4,14
2011-12,30,ATL,NBA,SG,6,243,,46%,53%,1%,,-2.0,+19.2,10,2,0,1,8,1,48,0,4
2012-13,31,BRK,NBA,SG,7,271,,72%,28%,,,+0.1,-7.4,7,5,8,0,2,1,40,1,2
2013-14,32,BRK,NBA,SG,12,469,,49%,51%,,,+1.4,+15.7,5,9,11,3,10,1,84,3,6
2014-15,33,BRK,NBA,SG,6,249,,48%,44%,7%,,-13.5,-49.4,1,4,7,0,9,0,65,1,2
2015-16,34,MIA,NBA,SF,14,492,,1%,57%,40%,3%,+3.8,-2.8,2,14,10,2,8,0,82,3,3
2016-17,35,UTA,NBA,SF,11,326,,37%,61%,2%,,-7.1,-6.4,2,9,8,0,5,0,66,1,4
2017-18,36,HOU,NBA,SF,8,54,,25%,28%,47%,,-33.5,-37.8,3,0,3,0,0,0,8,0,0
Career,,,NBA,,120,4264,,48%,46%,6%,,-3.7,+0.9,94,89,93,18,118,8,850,27,73
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,ATL,NBA,,47,1884,1%,68%,31%,,,-6.7,+7.5,67,37,35,10,67,6,414,12,46
3 seasons,,BRK,NBA,,25,989,,55%,43%,2%,,-2.7,-7.0,13,18,26,3,21,2,189,5,10
2 seasons,,PHO,NBA,,15,519,,13%,87%,,,+3.6,+3.7,7,11,11,3,17,0,91,6,10
1 season,,MIA,NBA,,14,492,,1%,57%,40%,3%,+3.8,-2.8,2,14,10,2,8,0,82,3,3
1 season,,UTA,NBA,,11,326,,37%,61%,2%,,-7.1,-6.4,2,9,8,0,5,0,66,1,4
1 season,,HOU,NBA,,8,54,,25%,28%,47%,,-33.5,-37.8,3,0,3,0,0,0,8,0,0
