,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1999-00,18,ARKANSAS,23,732,140,302,28,76,60,79,,132,50,45,12,62,44,368,.464,.368,.759,31.8,16.0,5.7,2.2
2000-01,19,ARKANSAS,30,873,162,346,35,79,68,91,,193,77,43,12,70,46,427,.468,.443,.747,29.1,14.2,6.4,2.6
Career,,,53,1605,302,648,63,155,128,170,,325,127,88,24,132,90,795,.466,.406,.753,30.3,15.0,6.1,2.4
