,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1981-82,22,PHI,NBA,,7,13,0,2,7,13,5,6,,,5,7,,2,,5,17,
1982-83,23,PHI,NBA,,8,14,0,1,8,14,5,6,,,4,12,,1,,5,18,
1983-84,24,PHI,NBA,,8,12,0,1,8,12,3,4,2,4,4,6,,1,,6,16,
1984-85,25,LAC,NBA,,5,9,0,0,5,9,4,5,2,2,4,7,4,0,5,2,12,13.2
1985-86,26,LAC,NBA,,13,20,1,1,13,20,9,9,2,6,6,15,5,2,7,5,28,23.0
1986-87,27,SAC,NBA,,3,8,0,2,3,8,4,6,1,3,3,8,2,0,6,3,10,8.5
1987-88,28,SAC,NBA,,8,13,0,1,8,13,11,13,3,4,4,16,4,1,10,3,19,19.8
Career,,,,,13,20,1,2,13,20,11,13,,,6,16,,2,,6,28,
3 Seasons,,PHI,NBA,,8,14,0,2,8,14,5,6,,,5,12,,2,,6,18,
2 Seasons,,LAC,NBA,,13,20,1,1,13,20,9,9,2,6,6,15,5,2,7,5,28,23.0
2 Seasons,,SAC,NBA,,8,13,0,2,8,13,11,13,3,4,4,16,4,1,10,3,19,19.8
