Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981-82,22,PHI,NBA,PG,42,3,291,8,18.6,0.433,0,1.1,0,8,17.4,0.461,2.5,3.3,0.741,1.2,2.1,3.3,5.6,2,0.6,3,4.6,18.6
1982-83,23,PHI,NBA,PG,81,3,1266,6.5,13.7,0.472,0,0.2,0,6.5,13.5,0.48,2.4,3.2,0.761,0.7,1.8,2.4,6.3,2.3,0.2,3.1,3.4,15.4
1983-84,24,PHI,NBA,PG,60,0,654,4.6,12.2,0.38,0,0.1,0,4.6,12.1,0.382,1.9,2.6,0.708,0.7,2.6,3.2,5,1.7,0.3,2.5,4.3,11.1
1984-85,25,LAC,NBA,PG,16,0,198,6.5,12,0.545,0,0,NA,6.5,12,0.545,3.5,4.4,0.792,0.5,2,2.5,6.9,3.1,0,3.1,1.8,16.5
1985-86,26,LAC,NBA,PG,73,19,1491,6.3,13.9,0.454,0,0.2,0.111,6.3,13.7,0.46,3.2,3.6,0.874,0.6,1.5,2.1,6.3,2.1,0.1,3.3,2.1,15.9
1986-87,27,SAC,NBA,PG,8,0,122,2.7,9.4,0.281,0,1.2,0,2.7,8.3,0.321,3,4.1,0.714,0.6,2.4,3,8.6,1.5,0,5,2.1,8.3
1987-88,28,SAC,NBA,PG,16,11,414,4.7,10,0.47,0,0.2,0,4.7,9.8,0.478,2.1,2.8,0.75,0.3,1.3,1.7,8,0.9,0.1,4.1,0.9,11.5
Career,NA,,NBA,,296,36,4436,6,13.3,0.449,0,0.3,0.03,6,13.1,0.457,2.6,3.3,0.795,0.6,1.8,2.4,6.3,2,0.2,3.2,2.8,14.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,PHI,NBA,,183,6,2211,6.1,13.9,0.441,0,0.3,0,6.1,13.6,0.451,2.3,3.1,0.745,0.7,2.1,2.8,5.8,2.1,0.3,2.9,3.8,14.6
2 seasons,NA,LAC,NBA,,89,19,1689,6.4,13.7,0.463,0,0.2,0.111,6.3,13.5,0.468,3.2,3.7,0.863,0.6,1.6,2.1,6.3,2.3,0.1,3.3,2.1,15.9
2 seasons,NA,SAC,NBA,,24,11,536,4.2,9.9,0.429,0,0.4,0,4.2,9.5,0.447,2.3,3.1,0.739,0.4,1.5,1.9,8.1,1,0.1,4.3,1.1,10.7
