Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1985-86,23,TOT,NBA,PG,13,230,7.3,0.502,0.152,0.47,1.6,10.6,6.2,14.8,1.2,0,21.6,17.7,NA,-0.2,0.2,0,-0.001,NA,-4.2,-1.4,-5.6,-0.2
1985-86,23,ATL,NBA,PG,3,24,-5.5,0.336,0,0.143,0,9.2,4.6,0,2,0,28.7,17.8,NA,-0.1,0,-0.1,-0.169,NA,-13.8,-0.8,-14.6,-0.1
1985-86,23,PHO,NBA,PG,10,206,8.8,0.519,0.169,0.508,1.7,10.7,6.4,16.6,1.1,0,20.8,17.6,NA,-0.1,0.1,0.1,0.018,NA,-3.1,-1.4,-4.5,-0.1
1987-88,25,NYK,NBA,PG,21,139,12.8,0.539,0.292,0.229,2.4,4.3,3.3,24.7,3.1,0.4,18.5,18.9,NA,0.1,0.2,0.3,0.099,NA,-1.3,0.7,-0.6,0.1
1988-89,26,IND,NBA,PG,2,9,-14.9,0.184,0.6,0.2,13.1,11.7,12.3,0,0,0,26.9,34.6,NA,-0.1,0,-0.1,-0.586,NA,-17.1,-9.5,-26.6,-0.1
1989-90,27,TOT,NBA,PG,64,968,8,0.461,0.252,0.332,1.6,5.4,3.5,23.8,1.7,0,20.3,15.9,NA,-0.4,0.4,0,-0.001,NA,-3.3,-1.6,-4.9,-0.7
1989-90,27,ATL,NBA,PG,32,286,10.1,0.53,0.181,0.347,1.2,4.5,2.8,23.9,1.8,0,20.2,15.3,NA,0.2,0,0.3,0.047,NA,-1.5,-0.9,-2.4,0
1989-90,27,SAC,NBA,PG,32,682,7.1,0.432,0.281,0.326,1.8,5.8,3.8,23.8,1.7,0,20.4,16.2,NA,-0.6,0.3,-0.3,-0.021,NA,-4.1,-1.9,-6,-0.7
1993-94,31,CLE,NBA,PG,12,64,-0.9,0.233,0.083,0.167,1.8,3.6,2.7,22.7,0,0,28,12.5,NA,-0.2,0,-0.2,-0.117,NA,-7.1,-3.6,-10.7,-0.1
Career,NA,,NBA,,112,1410,7.8,0.468,0.239,0.336,1.8,6.1,4,22.2,1.7,0,20.7,16.4,NA,-0.7,0.7,0,0,NA,-3.5,-1.5,-5,-1.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,ATL,NBA,,35,310,8.9,0.514,0.165,0.329,1.1,4.9,3,22,1.8,0,21,15.4,NA,0.1,0.1,0.2,0.03,NA,-2.4,-0.9,-3.4,-0.1
1 season,NA,SAC,NBA,,32,682,7.1,0.432,0.281,0.326,1.8,5.8,3.8,23.8,1.7,0,20.4,16.2,NA,-0.6,0.3,-0.3,-0.021,NA,-4.1,-1.9,-6,-0.7
1 season,NA,NYK,NBA,,21,139,12.8,0.539,0.292,0.229,2.4,4.3,3.3,24.7,3.1,0.4,18.5,18.9,NA,0.1,0.2,0.3,0.099,NA,-1.3,0.7,-0.6,0.1
1 season,NA,CLE,NBA,,12,64,-0.9,0.233,0.083,0.167,1.8,3.6,2.7,22.7,0,0,28,12.5,NA,-0.2,0,-0.2,-0.117,NA,-7.1,-3.6,-10.7,-0.1
1 season,NA,PHO,NBA,,10,206,8.8,0.519,0.169,0.508,1.7,10.7,6.4,16.6,1.1,0,20.8,17.6,NA,-0.1,0.1,0.1,0.018,NA,-3.1,-1.4,-4.5,-0.1
1 season,NA,IND,NBA,,2,9,-14.9,0.184,0.6,0.2,13.1,11.7,12.3,0,0,0,26.9,34.6,NA,-0.1,0,-0.1,-0.586,NA,-17.1,-9.5,-26.6,-0.1
